Can the app assist me with drafting a monthly budget,none,0
Check the balance of my China Construction Bank account,check_balance,1
Top Bank account,none,0
I'm authorizing a collection of £71 and 27 cents from Christopher,request_money,4
That wouldn't be correct,no,6
That wouldn't be correct,no,6
338 euros and 65 cents,none,0
Not quite I can't agree with that,no,6
Not by any means I can't agree with that,no,6
Giustino Gentile,none,0
Display my RHB Bank account in AED balance,check_balance,1
Yes without reservation,yes,5
UniCredit,none,0
Requesting to collect 273.42 euros,request_money,4
I'd like to know my current £ account balance,check_balance,1
Show my dollars account balance,check_balance,1
I'm seeking to collect some money,request_money,4
Show my bank account balance,check_balance,1
Could you facilitate the transfer of 252 dollars and 42 cents to Grazia Pellegrini,send_money,3
How do I manage multiple profiles in the app,none,0
I'd like to remit some money to granddaughter Dario,send_money,3
£325 and 47 cents,none,0
Check the balance of my bank account in €,check_balance,1
Nordea Bank,none,0
Danske Bank,none,0
Colton Stewart,none,0
Certainly as you say. absolutely,yes,5
Please send some money,send_money,3
I want to review transactions,check_transactions,2
Can I link my grocery loyalty cards to the app,none,0
Request to receive some money to my UBS account please,request_money,4
Citigroup,none,0
Nope that's not it,no,6
Check if I have any transactions with Cora Nguyen on my Punjab National Bank account recently,check_transactions,2
It is as you say Sure,yes,5
Reveal the balance of my bank account,check_balance,1
That's true,yes,5
136 euros and 94 cents,none,0
Sure thing I do,yes,5
Show me the recent transactions with Adam Gomez on my BNP Paribas Fortis account,check_transactions,2
TD Bank,none,0
Can the app provide a summary of my financial health,none,0
I can confirm that Sure,yes,5
Initiate a transaction of $3 and 28 cents to writer Cameron using Canara Bank,send_money,3
I'd have to say no I'm not convinced,no,6
Check if I have any transactions on my Yes Bank account recently,check_transactions,2
Not quite that doesn't seem right,no,6
I need to wire AED54 and 43 cents from my account with Top Bank,send_money,3
How much is in my bank account in pounds,check_balance,1
Please arrange a payment of 141 euros and 54 cents from CaixaBank account,send_money,3
Initiate a wire request from Zoey Wood please,request_money,4
What's the latest feature for managing subscription services in the app,none,0
I'm authorizing a payment of $189.61,send_money,3
What are the latest transactions using my HSBC account,check_transactions,2
Bank of America,none,0
How much is in my Sumitomo Mitsui Financial Group account,check_balance,1
Sumitomo Mitsui Financial Group,none,0
Quinn Young,none,0
Paisley Brown,none,0
Far from it that doesn't seem right,no,6
professor,none,0
AED401.57,none,0
Initiate a wire request from Enzo Rizzo please,request_money,4
How to recover a deleted transaction record,none,0
Definitely not,no,6
€53 and 41 cents,none,0
Credit Suisse account,none,0
Not at all not as far as I know,no,6
Westpac,none,0
architect,none,0
Requesting to dispatch 129.33 euros to Isla,send_money,3
Tell me the total in my $ account,check_balance,1
Not exactly that doesn't seem right,no,6
AED229 and 12 cents,none,0
Lino,none,0
Show my Swedbank account balance in €,check_balance,1
sister-in-law,none,0
Charlotte,none,0
stepbrother,none,0
No I have a different perspective,no,6
May I see the balance for my Sberbank account,check_balance,1
May I see the balance for my Royal Bank of Scotland account,check_balance,1
Would you please execute a transfer of 15 dirhams and 27 cents to Maurizio from my account at China Construction Bank,send_money,3
ING Group,none,0
Absolutely not not as far as I know,no,6
307.73 euros,none,0
Would you please execute a transfer of 183 dollars and 15 cents to Emma Williams,send_money,3
That's true,yes,5
Leonardo,none,0
Pamela,none,0
Is there a way to track charitable donations through the app,none,0
Definitely without any doubt. absolutely,yes,5
338.01 dirhams,none,0
List all recent transfers to Paolo Longo from my account at DBS Bank,check_transactions,2
I need you to request some money,request_money,4
Find the recent payments I made from my Bank of China account,check_transactions,2
List all recent transfers,check_transactions,2
For sure Correct,yes,5
How do I deactivate notifications for promotional offers,none,0
Reveal the balance of my dollars account,check_balance,1
I can confirm that Of course,yes,5
Yes without reservation,yes,5
I'm authorizing a collection to BNP Paribas Fortis,request_money,4
336 euros and 71 cents,none,0
What is the current balance of my Bankinter account,check_balance,1
I'd like to see the payment history with Madelyn Hughes using account Standard Chartered,check_transactions,2
Axis Bank,none,0
413 euros and 93 cents,none,0
CIBC,none,0
$212 and 49 cents,none,0
BNP Paribas Singapore,none,0
I need the transaction history,check_transactions,2
Citigroup,none,0
AED340.12,none,0
Please display the most recent payments,check_transactions,2
Not exactly that doesn't seem right,no,6
How do I manage multiple profiles in the app,none,0
May I see the balance for my £ account,check_balance,1
Is there a tutorial for first-time users of the app,none,0
What languages is the app available in,none,0
Initiate a request using Triodos Bank,request_money,4
Erste Group Bank,none,0
How to customize the frequency of app usage reports,none,0
What are the latest transactions with Celeste,check_transactions,2
Initiate a request from Genesis,request_money,4
Societe Generale account,none,0
€453 and 89 cents,none,0
AED282 and 99 cents,none,0
Please arrange a payment of AED34 and 48 cents to Valeria Colombo from Wells Fargo account,send_money,3
Reveal the balance of my bank account,check_balance,1
Initiate a wire transfer of £497 and 90 cents from Bank of East Asia please,send_money,3
Giulia,none,0
Danske Bank account,none,0
Is there a section in the app for tracking tax-deductible donations,none,0
Skylar,none,0
Can you explain the reward tiers for different account types,none,0
I must say no,no,6
I need the transaction history,check_transactions,2
Can you move $395.62 to Valeria Colombo's account,send_money,3
Canara Bank account,none,0
Lorenza Benedetti,none,0
I need you to send £60 and 11 cents to Mia using my Nomura Holdings account,send_money,3
What transactions have occurred recently on State Bank of India account,check_transactions,2
Yes precisely as mentioned,yes,5
TD Bank,none,0
Transfer some money to professor please,send_money,3
Could you assist in receiving some money from Jace at HSBC,request_money,4
£203 and 56 cents,none,0
Transfer 103 dirhams and 53 cents to musician please,send_money,3
Please send 27 pounds and 78 cents from my account at BNP Paribas,send_money,3
I'd like to know my current Societe Generale account balance,check_balance,1
May I see the balance for my US Bancorp account,check_balance,1
Far from it I can't agree with that,no,6
I need to receive 216 euros and 34 cents from scientist Samuel,request_money,4
Requesting to collect some money,request_money,4
That's false,no,6
Giuliana Galli,none,0
Most certainly,yes,5
Madison Turner,none,0
Truly that's just how it is,yes,5
UOB,none,0
I'd like to know my current dirhams account balance,check_balance,1
Show the last few transfers,check_transactions,2
I need you to request Penelope some money using my Sumitomo Mitsui Financial Group account,request_money,4
SEB,none,0
Give me a summary of recent payments to Marianna Coppola,check_transactions,2
Show the last few transfers from Mizuho Financial Group to professor,check_transactions,2
Request to receive 194 dirhams and 14 cents to my Bank Austria account please,request_money,4
I can confirm that Of course,yes,5
$115.34,none,0
Requesting to dispatch 278.60 dollars using Credit Agricole,send_money,3
Could you assist in receiving some money from granddaughter Dario at Westpac,request_money,4
Correct as expected,yes,5
Can the app analyze my spending and suggest ways to save money,none,0
I'm planning to receive 339 dirhams and 93 cents,request_money,4
What is the current balance of my account,check_balance,1
That's not true,no,6
Check the balance of my Sberbank account in €,check_balance,1
I need you to send some money to Veronica Barone using my Yes Bank account,send_money,3
How much is in my ING Group account in dollars,check_balance,1
Lavinia Caputo,none,0
Can I use the app to manage my rental properties,none,0
What are the latest transactions,check_transactions,2
May I see the balance for my pounds account,check_balance,1
Can I view a summary of my financial milestones,none,0
How much is in my CIMB Bank account in €,check_balance,1
For sure Sure,yes,5
CIMB Bank,none,0
By no means that's off the mark,no,6
I can confirm that Affirmative,yes,5
I need to receive some money from Rosario,request_money,4
Can the app notify me of upcoming economic events,none,0
Definitely,yes,5
Sure that's evident. absolutely,yes,5
What are the different ways to contact customer support,none,0
Display my Lloyds Banking Group account balance,check_balance,1
Give me a summary of recent payments to Layla from my BNP Paribas Fortis,check_transactions,2
25 dollars and 68 cents,none,0
Can I see the last payments made to Zeno Bertolini,check_transactions,2
Kindly process a request from Beatrice,request_money,4
By no means not as far as I know,no,6
That's incorrect,no,6
Can you tell me the balance for my bank account,check_balance,1
Could you assist in receiving £289 and 29 cents,request_money,4
That's not accurate,no,6
What is the current balance of my Banco BPM account,check_balance,1
€61 and 35 cents,none,0
Can you move 270 pounds and 10 cents,send_money,3
Francesco,none,0
How to use the app for joint accounts or shared finances,none,0
Find the recent payments I made from my Santander Bank account,check_transactions,2
Elio,none,0
How much do I have in my euros account right now,check_balance,1
Is there a way to earn interest on my app balance,none,0
How to enable automatic categorization of shopping receipts,none,0
Bank of China,none,0
Reveal the balance of my Bank of East Asia account,check_balance,1
Kindly process a transaction of 458 pounds and 98 cents from my BNP Paribas account,send_money,3
I want to receive some money using Argenta,request_money,4
Kindly process a request for 206 pounds and 36 cents,request_money,4
For sure Certainly,yes,5
What are my most recent transactions to mum from account Bank of China,check_transactions,2
$328.59,none,0
Can I manage my health savings account through the app,none,0
Antonio Silvestri,none,0
Absolutely no question,yes,5
Display all transactions,check_transactions,2
What are the different themes available for customizing the app's appearance,none,0
Requesting to dispatch some money to Osvaldo using Citigroup,send_money,3
How do I review the app's terms of service,none,0
Display my Groupe BPCE account in dirhams balance,check_balance,1
Yes Bank,none,0
Gennaro Moro,none,0
Is there an option to view my financial reports in graph format,none,0
Arrange to receive a fund of 103.22 euros,request_money,4
Halifax,none,0
I must say no,no,6
Show my CIMB Bank account balance in €,check_balance,1
How to recover a deleted transaction record,none,0
Nordea Bank,none,0
Societe Generale account,none,0
May I see the balance for my bank account,check_balance,1
Can the app provide insights on how to save money,none,0
NAB,none,0
No that's a misunderstanding,no,6
€282 and 34 cents,none,0
Definitely not,no,6
Is there a way to customize the dashboard view,none,0
Kindly process a transaction,send_money,3
I want to send some money from Halifax,send_money,3
Banco BPM account,none,0
Bruno Benedetti,none,0
Can I use the app to pay for online shopping,none,0
That's not how I see it,no,6
I'm authorizing a collection from Raffaella to UniCredit,request_money,4
£240 and 61 cents,none,0
Tell me the total in my CIMB Bank account in $,check_balance,1
Display all transactions from my ANZ,check_transactions,2
Can you tell me the balance for my Bank of China account in AED,check_balance,1
Can you check the last few transactions to Luke,check_transactions,2
I don't confirm it,no,6
Far from it I can't agree with that,no,6
188 dirhams and 83 cents,none,0
Is there a tutorial on how to manage multiple currencies,none,0
Initiate a transaction of €90.75 to Secondo using Banco Sabadell,send_money,3
How to get assistance with setting up a budget within the app,none,0
I'd like to see the payment history with Sante,check_transactions,2
Request to receive some money from Leah Ramirez please,request_money,4
Request to receive some money to my SNS Bank account please,request_money,4
Not exactly not as far as I know,no,6
Would you please execute a request,request_money,4
Can you move 236.60 pounds,send_money,3
Bank of India account,none,0
AED95 and 75 cents,none,0
How to get assistance with setting up a budget within the app,none,0
grandson,none,0
434 euros and 54 cents,none,0
Precisely,yes,5
Kindly process a transaction from my KBC Bank account,send_money,3
Could you assist in receiving AED181 and 14 cents from Gianfranco Moro,request_money,4
Axis Bank,none,0
475 euros and 38 cents,none,0
It is as you say Certainly,yes,5
Is there a feature for automatic bill payments,none,0
Most certainly,yes,5
saughter,none,0
Show my Deutsche Bank account balance,check_balance,1
Irma,none,0
Please arrange a payment,send_money,3
Diego,none,0
Alda Vitale,none,0
249.89 euros,none,0
Find the recent payments I made to designer from my Danske Bank account,check_transactions,2
Find the recent payments I made from my Credit Suisse account,check_transactions,2
Could you assist in receiving some money at HDFC Bank,request_money,4
Show my TD Bank account balance in £,check_balance,1
Most definitely,yes,5
355.90 dollars,none,0
36 dollars and 35 cents,none,0
No that doesn't seem right,no,6
I need you to request AED347.92,request_money,4
Could you assist in receiving €152.00 from Sofia Mitchell at BNP Paribas,request_money,4
Sberbank account,none,0
Ella Powell,none,0
Would you please execute a request from Lincoln Green using my account at Raiffeisen Bank International,request_money,4
How to set up alerts for unusual account activity,none,0
Santander Bank,none,0
CIMB Bank,none,0
Swedbank,none,0
Requesting to collect some money from Liam Carter,request_money,4
Tell me the total in my pounds account,check_balance,1
It is as you say Definitely,yes,5
Please send €103 and 67 cents to Riccardo,send_money,3
What are the investment tracking capabilities of the app,none,0
Can you move 311.39 dirhams from ING,send_money,3
Not quite that's off the mark,no,6
Liliana Conti,none,0
I'm afraid that's not the case,no,6
Arrange for a fund transfer of 96.08 dirhams to Anthony Jones from ING Group,send_money,3
Gazprombank,none,0
Camila Sanders,none,0
I'd have to say no That's not accurate,no,6
I can't confirm that,no,6
May I see the balance for my dirhams account,check_balance,1
Can you request some money from Julian's account at Credit Agricole,request_money,4
No way,no,6
Can you tell me the balance for my Swedbank account in £,check_balance,1
Not by any means that doesn't seem right,no,6
Initiate a wire request from Bianca at Societe Generale please,request_money,4
Andrea Neri,none,0
AED256 and 54 cents,none,0
What's the latest feature for managing subscription services in the app,none,0
Can you move some money from my default account to teacher's account,send_money,3
Kindly process a transaction of 221 dollars and 92 cents to Filippo,send_money,3
I'd have to say no I'm not convinced,no,6
I'm planning to receive 230 euros and 59 cents via Capital One,request_money,4
No you're mistaken,no,6
333 dirhams and 6 cents,none,0
Can I get notifications for upcoming app events or webinars,none,0
Can you check the last few transactions to Hudson,check_transactions,2
I can confirm that Definitely,yes,5
267 pounds and 65 cents,none,0
Nope that's not it,no,6
HDFC Bank,none,0
Federal Bank account,none,0
You have my yes,yes,5
I want to review transactions to Concetta Ferretti,check_transactions,2
Please arrange a payment of AED389 and 14 cents to Ethan from Bank of China account,send_money,3
Julia,none,0
Show the last few transfers from BNP Paribas Singapore,check_transactions,2
How to enable automatic categorization of shopping receipts,none,0
AED446 and 81 cents,none,0
Luciana Greco,none,0
Please request some money from Caterina Caputo,request_money,4
Santander Bank,none,0
Penelope,none,0
AED86 and 93 cents,none,0
List all recent transfers,check_transactions,2
I want to send €339 and 6 cents to Layla,send_money,3
£30.08,none,0
Please display the most recent payments to Paolo Longo,check_transactions,2
352 dirhams and 84 cents,none,0
Initiate a wire request for 404 pounds and 6 cents at JPMorgan Chase please,request_money,4
I want to review transactions involving my Erste Group Bank account,check_transactions,2
Credit Agricole account,none,0
How do I customize the alerts for different account activities,none,0
Canara Bank account,none,0
495.18 pounds,none,0
Triodos Bank,none,0
Can you request some money from Anthony Jones's account at PNC Financial Services,request_money,4
Indeed beyond all doubt,yes,5
RBC Royal Bank account,none,0
Reveal the balance of my bank account,check_balance,1
Federico Ferraro,none,0
Can you tell me the balance for my Credit Agricole account,check_balance,1
How to opt out from sharing my data with third parties,none,0
HSBC,none,0
Laura Messina,none,0
Where can I manage my data sharing settings,none,0
What are the latest transactions,check_transactions,2
Would you please execute a request from mother Luciana using my account at Raiffeisen Bank International,request_money,4
Banco Sabadell account,none,0
You've got it,yes,5
Not in the slightest not as far as I know,no,6
Please arrange a payment of 134.74 pounds from Bawag PSK account,send_money,3
I can confirm that Indeed,yes,5
ING Group,none,0
By no means not as far as I know,no,6
Requesting to collect 115 dirhams and 14 cents from Easton Flores using Bank of East Asia,request_money,4
Arrange for a fund transfer of 477 dollars and 83 cents to Giovanni from VTB Bank,send_money,3
RHB Bank account,none,0
Initiate a wire request please,request_money,4
Adrian Smith,none,0
Display all transactions to Sophie,check_transactions,2
Can I schedule a demo for understanding advanced features,none,0
Display my Commonwealth Bank account in dollars balance,check_balance,1
Can you tell me the balance for my CaixaBank account in AED,check_balance,1
Initiate a wire request from Owen Lewis please,request_money,4
Find the recent payments I made to Emery from my Union Bank of India account,check_transactions,2
Is there an option to receive a monthly app usage report,none,0
Deutsche Bank,none,0
What's my balance in the € account,check_balance,1
Luke Lopez,none,0
UOB,none,0
I'd like to receive 440 dollars and 13 cents from Sebastian,request_money,4
£147.95,none,0
May I see the balance for my dirhams account,check_balance,1
Not at all not as far as I know,no,6
Can you move some money,send_money,3
Can you tell me the balance for my bank account,check_balance,1
How do I enable voice commands in the app,none,0
I disagree with that,no,6
Display my Morgan Stanley account balance,check_balance,1
244 dirhams and 70 cents,none,0
Can I access a glossary of financial terms in the app,none,0
Far from it that doesn't seem right,no,6
Display my TD Bank account balance,check_balance,1
doctor Luana,none,0
430.49 dirhams,none,0
Could you assist in receiving AED184.45 from grandmother Desiderio,request_money,4
Absolutely no question. absolutely,yes,5
Requesting to dispatch AED423 and 97 cents to Pietro,send_money,3
€465 and 16 cents,none,0
How do I connect with other users in the app community,none,0
Display my Bank of India account balance,check_balance,1
Sure that's evident,yes,5
Mitsubishi UFJ Financial Group account,none,0
Can you move some money to Quinn Adams's account,send_money,3
That's not my understanding,no,6
I can confirm that Correct,yes,5
What transactions have occurred recently,check_transactions,2
How to adjust the privacy settings for my profile,none,0
Show the last few transfers from Erste Group Bank,check_transactions,2
449.99 dirhams,none,0
I'd like to receive some money from Angelo,request_money,4
I'm planning to receive 70.69 pounds from Bryson via IDBI Bank,request_money,4
That's not true,no,6
Kindly process a request for 74.93 euros,request_money,4
Transfer some money from my OCBC Bank account to Paola please,send_money,3
That doesn't match my information,no,6
Not at all not as far as I know,no,6
PNC Financial Services,none,0
Check the balance of my bank account in pounds,check_balance,1
Could you facilitate the transfer of £394.72 to Lino Carli,send_money,3
May I see the balance for my bank account,check_balance,1
Where can I manage my data sharing settings,none,0
Giacinta Coppola,none,0
Can you move €198.20 from Federal Bank to Grazia Pellegrini's account,send_money,3
Can the app assist me in finding tax-saving opportunities,none,0
Diego Martino,none,0
I'd like to know my current China Construction Bank account balance,check_balance,1
No that's not in line with the truth,no,6
Ernesto Fontana,none,0
442.78 dollars,none,0
AED124 and 74 cents,none,0
Initiate a wire transfer of €480 and 64 cents to Donato from Credit Suisse please,send_money,3
What's my balance,check_balance,1
392 dirhams and 11 cents,none,0
Rosario Giuliano,none,0
I need the transaction history involving Livia on my Kotak Mahindra Bank account,check_transactions,2
Agricultural Bank of China account,none,0
For sure Affirmative,yes,5
Requesting to dispatch 239.42 euros to Sarah Roberts,send_money,3
AED423 and 57 cents,none,0
€30 and 88 cents,none,0
Initiate a wire transfer please,send_money,3
For sure Indeed,yes,5
How much is in my Commonwealth Bank account in $,check_balance,1
Can I see the last payments made to Levi Gray from my Kotak Mahindra Bank account,check_transactions,2
Is there a way to integrate the app with my accounting software,none,0
£84.62,none,0
Can you tell me the balance for my Royal Bank of Scotland account in AED,check_balance,1
Requesting to dispatch £250 and 23 cents,send_money,3
Kindly process a transaction to Eva,send_money,3
By no means that's off the mark,no,6
I am instructing a collection of 129.86 euros,request_money,4
I need you to request some money using my China Construction Bank account,request_money,4
Is there a feature for automatic bill payments,none,0
Can you tell me the balance for my Swedbank account in $,check_balance,1
Rabobank,none,0
414.54 dirhams,none,0
Please arrange a payment of 330 pounds and 68 cents,send_money,3
ING Belgium,none,0
Kindly process a request from Samuel Russell,request_money,4
€433 and 20 cents,none,0
PNC Financial Services account,none,0
That's not true,no,6
How do I track my credit card reward points in the app,none,0
How can I get alerts for currency exchange rates,none,0
Capital One,none,0
Please arrange a collection of 235.34 pounds using my Westpac account,request_money,4
I'd like to see the payment history with Fiammetta Parisi using account Erste Group Bank,check_transactions,2
How much do I have in my Erste Group Bank account in euros right now,check_balance,1
Sberbank account,none,0
What are the ways to get financial advice through the app,none,0
$302.21,none,0
Nope that's not it,no,6
Not quite that doesn't seem right,no,6
485.67 pounds,none,0
Initiate a wire request for €216 and 41 cents from Adam Gomez at VTB Bank please,request_money,4
94 euros and 68 cents,none,0
Go for it,yes,5
Would you please execute a request for 437.91 dirhams using my account at Top Bank,request_money,4
Could you facilitate the transfer of some money,send_money,3
Sofia,none,0
I need the transaction history,check_transactions,2
Give me a summary of recent payments to Nolan,check_transactions,2
Requesting to dispatch some money to Livia using SBI Group,send_money,3
Franco,none,0
452.71 euros,none,0
AED435.88,none,0
I need you to request Layla Sullivan some money,request_money,4
Requesting to collect some money from Ian using BNP Paribas,request_money,4
What's the best way to get customer support through the app,none,0
Sure that's evident. absolutely,yes,5
Is there a way to review the app's data syncing schedule,none,0
Not exactly not as far as I know,no,6
Mitsubishi UFJ Financial Group account,none,0
Federal Bank,none,0
AED475 and 13 cents,none,0
Can the app provide me with a financial health score,none,0
uncle Charles,none,0
Are there any recent transactions,check_transactions,2
$297 and 28 cents,none,0
What transactions have occurred recently with Noah Gonzalez,check_transactions,2
Can the app generate a financial plan based on my goals,none,0
Check the balance of my bank account,check_balance,1
Is there a fee for using the app internationally,none,0
Can you check the last few transactions to Patrizia Ferrari from Handelsbanken,check_transactions,2
Is there a feature to manage my app account beneficiaries,none,0
May I see the balance for my bank account,check_balance,1
That doesn't match my information,no,6
Transfer £432.76 from my Bank of India account to Nevaeh please,send_money,3
I'm authorizing a payment,send_money,3
What are my most recent transactions,check_transactions,2
I want to review transactions to Guido Basile involving my Bank of East Asia account,check_transactions,2
Nova,none,0
I'd like to remit some money to Jeremiah through Canara Bank,send_money,3
Show the last few transfers from SEB to Henry,check_transactions,2
Can you move $181 and 40 cents,send_money,3
What are the best practices for using digital wallets,none,0
Find the recent payments I made from my BBVA account,check_transactions,2
I need you to request $245 and 27 cents using my Credit Agricole account,request_money,4
What's my balance in the Halifax account,check_balance,1
I'm authorizing a collection from Fabiola Gallo,request_money,4
Citigroup,none,0
Can the app assist me in finding tax-saving opportunities,none,0
I am instructing a payment to Andrea through my Intesa Sanpaolo account,send_money,3
I don't think so,no,6
Reveal the balance of my dollars account,check_balance,1
Can I get a breakdown of my expenses by category for the last year,none,0
I'm authorizing a collection of AED326 and 46 cents,request_money,4
£138 and 62 cents,none,0
A resounding yes indeed,yes,5
Initiate a wire transfer from Yes Bank please,send_money,3
Affirmative,yes,5
That's not how I see it,no,6
How much do I have in my default account in dollars right now,check_balance,1
Arrange to receive a fund,request_money,4
Can the app provide tips for improving my credit score,none,0
Show me the recent transactions with Natalia on my UniCredit account,check_transactions,2
I'd like to see the payment history using account Hang Seng Bank,check_transactions,2
I need you to request grandmother Marco some money,request_money,4
$279 and 75 cents,none,0
Initiate a wire transfer please,send_money,3
Can I view a summary of my financial milestones,none,0
Find the recent payments I made to Riccardo from my Bank Austria account,check_transactions,2
How much is in my bank account in pounds,check_balance,1
List all recent transfers to Michela Bruno,check_transactions,2
That's not accurate,no,6
Could you assist in receiving some money at ANZ,request_money,4
Royal Bank of Scotland,none,0
Find the recent payments I made,check_transactions,2
Alexa Cooper,none,0
Can you move some money from US Bancorp to Gilda Marini's account,send_money,3
Yes without reservation,yes,5
Can the app help me with tax filing,none,0
Not at all I can't agree with that,no,6
463.28 pounds,none,0
How much is in my TD Bank account,check_balance,1
I'm not convinced so no,no,6
No that's not in line with the facts,no,6
Initiate a wire transfer to Sophie please,send_money,3
What are my most recent transactions to Ava from account Nordea Bank,check_transactions,2
I'm authorizing a payment of 20 euros and 24 cents to Nicola from IDBI Bank,send_money,3
I'd like to receive some money through RHB Bank,request_money,4
I need the transaction history of my SEB account,check_transactions,2
Kindly process a request for 358 euros and 50 cents to my Standard Chartered Singapore account,request_money,4
Would you please execute a transfer of 439.49 pounds from my account at Nordea Bank,send_money,3
That's a solid yes from me,yes,5
Requesting to dispatch 44 euros and 39 cents using Intesa Sanpaolo,send_money,3
I don't think so,no,6
Reveal the balance of my Kotak Mahindra Bank account,check_balance,1
I want to transfer $20 and 75 cents using my Yes Bank account,send_money,3
460 euros and 90 cents,none,0
It is as you say Definitely,yes,5
May I see the balance for my Credit Agricole account,check_balance,1
Of course I do,yes,5
Can you provide details of the recent transactions to Osvaldo Sorrentino,check_transactions,2
May I see the balance for my bank account,check_balance,1
Rossiya Bank account,none,0
Regrettably no,no,6
Certainly that's just the case,yes,5
May I see the balance for my Union Bank of India account in dirhams,check_balance,1
285 dollars and 10 cents,none,0
Santander Bank,none,0
Gazprombank account,none,0
Undoubtedly,yes,5
€295 and 78 cents,none,0
Precisely,yes,5
Can I see the last payments made to Donato from my UniCredit Bank Austria account,check_transactions,2
Can you tell me the balance for my £ account,check_balance,1
I need to receive some money from Jack Bailey using my JPMorgan Chase account,request_money,4
Would you please execute a request for AED208.79 from Luigi Martini,request_money,4
What are my most recent transactions to Fiammetta Parisi,check_transactions,2
Yes that aligns with my thoughts,yes,5
musician Giulio,none,0
I'm planning to receive some money from Sophie via BNP Paribas Fortis,request_money,4
What are the top security features of the app,none,0
Go for it,yes,5
Display all transactions from my ING Belgium to Valeria Ferri,check_transactions,2
Can the app remind me of upcoming bill payments,none,0
journalist,none,0
Show my bank account balance,check_balance,1
Lloyds Banking Group account,none,0
Can you show me how to use the chat feature for customer support,none,0
How do I set up bi-weekly financial check-ins on the app,none,0
Truly that's just how it is,yes,5
Request to receive €126 and 83 cents please,request_money,4
Bank of East Asia,none,0
Tell me the total in my dirhams account,check_balance,1
How much do I have in my Standard Chartered Singapore account in euros right now,check_balance,1
Not exactly not as far as I know,no,6
UBI Banca,none,0
Requesting to collect some money from Naomi,request_money,4
How to learn about data usage and storage policies of the app,none,0
Mara Bassi,none,0
That's not the answer,no,6
51 dollars and 89 cents,none,0
Could you facilitate the transfer of 169.89 dollars to Cristina Costa,send_money,3
HSBC Singapore,none,0
I need the transaction history of my ING Group account,check_transactions,2
Sure that's evident,yes,5
Rabobank,none,0
I'm planning to receive some money from Elvira Villa via HDFC Bank,request_money,4
284 dollars and 3 cents,none,0
Show the last few transfers,check_transactions,2
That's not true,no,6
What's my balance in the UBI Banca account,check_balance,1
Please request some money from Penelope at Barclays,request_money,4
I'm afraid that's not the case,no,6
Can the app provide financial advice or tips,none,0
109.59 dollars,none,0
Can I set up recurring payments for bills,none,0
Exactly as you've stated,yes,5
Guido Guerra,none,0
No that's a misunderstanding,no,6
£262 and 32 cents,none,0
Nino Mariani,none,0
Not at all I can't agree with that,no,6
It is as you say Indeed,yes,5
370 pounds and 57 cents,none,0
292 euros and 99 cents,none,0
I'd have to say no Regrettably,no,6
How much is in my PNC Financial Services account,check_balance,1
I'd like to see the payment history with Irma Marino using account Deutsche Bank,check_transactions,2
Union Bank of India,none,0
May I see the balance for my pounds account,check_balance,1
Show my default account balance in €,check_balance,1
Give me a summary of recent payments to Daria,check_transactions,2
What are the app's features for small business owners,none,0
Of course it's undeniable. absolutely,yes,5
Simone,none,0
Emanuele Conte,none,0
Can you request some money from brother Domenica,request_money,4
432 euros and 53 cents,none,0
What transactions have occurred recently on Bank of India account,check_transactions,2
Can you check the last few transactions from State Bank of India,check_transactions,2
Greyson,none,0
I'm planning to send 409.39 dirhams via Westpac,send_money,3
18 euros and 57 cents,none,0
Transfer some money from my Bank of East Asia account please,send_money,3
Jaxson,none,0
What is the current balance of my $ account,check_balance,1
Union Bank of India,none,0
Absolutely not that doesn't seem right,no,6
Reveal the balance of my bank account,check_balance,1
Please send $364 and 61 cents to Salvatore,send_money,3
UBI Banca account,none,0
It is as you say Of course,yes,5
Kindly process a transaction to father,send_money,3
Barclays account,none,0
BNP Paribas,none,0
List all recent transfers from my default account,check_transactions,2
Can you tell me the balance for my UniCredit account,check_balance,1
Tell me the total in my dollars account,check_balance,1
Check the balance of my BNP Paribas account in pounds,check_balance,1
Yes precisely as mentioned,yes,5
Leo,none,0
Capital One,none,0
sister-in-law,none,0
I'd like to know my current ANZ account balance in €,check_balance,1
Yep I agree,yes,5
How do I find out about the app's offline capabilities,none,0
Gianluca,none,0
Could you assist in receiving $304 and 63 cents at Westpac,request_money,4
Could you facilitate the transfer of 89 euros and 71 cents to Daniel from my primary account,send_money,3
Could you facilitate the transfer of 341 dirhams and 73 cents from Yes Bank,send_money,3
Can you tell me the balance for my KBC Bank account in pounds,check_balance,1
Can the app help with budget planning,none,0
Initiate a request of £351.06 using UniCredit Bank Austria,request_money,4
I need to receive €438 and 6 cents through my BNP Paribas Singapore account,request_money,4
US Bancorp,none,0
I'm planning to send 102 dirhams and 98 cents via Bank of India,send_money,3
I'd have to say no No,no,6
Westpac,none,0
€435 and 65 cents,none,0
Display my euros account balance,check_balance,1
Groupe BPCE,none,0
243.35 dollars,none,0
Affirmative that's my belief,yes,5
I'd have to say no No,no,6
I am instructing a payment to Massimo D'Amico through my PNC Financial Services account,send_money,3
I can confirm that Correct,yes,5
Julian,none,0
What's the best way to contact support if I'm traveling,none,0
Can you tell me the balance for my bank account,check_balance,1
Gazprombank account,none,0
How can I set up a financial planning session through the app,none,0
That would be a yes,yes,5
I want to transfer 53 pounds and 84 cents using my ICICI Bank account,send_money,3
I'm seeking to collect some money from Austin Lopez,request_money,4
